id,sample,target,action,response,action_text,exclude
hhaywx39np4bmb7xg8dpgm2a,WJ,PJ,9,0,deface flags or other national symbols,FALSE
hhaywx39np4bmb7xg8dpgm2a,WJ,PJ,10,1,join or form a group of activists who oppose the bill,FALSE
hhaywx39np4bmb7xg8dpgm2a,WJ,PJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
hhaywx39np4bmb7xg8dpgm2a,WJ,PJ,12,1,hold meetings to inform the public,FALSE
hhaywx39np4bmb7xg8dpgm2a,WJ,PJ,13,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
hhaywx39np4bmb7xg8dpgm2a,WJ,PJ,14,1,donate to activist groups who oppose the bill,FALSE
hhaywx39np4bmb7xg8dpgm2a,WJ,PJ,15,0,mock or insult individuals who support the bill,FALSE
hhaywx39np4bmb7xg8dpgm2a,WJ,PJ,16,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
hhaywx39np4bmb7xg8dpgm2a,WJ,PJ,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
hhaywx39np4bmb7xg8dpgm2a,WJ,PJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
hhaywx39np4bmb7xg8dpgm2a,WJ,PJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
hhaywx39np4bmb7xg8dpgm2a,WJ,PJ,20,1,make a public speech,FALSE
hhaywx39np4bmb7xg8dpgm2a,WJ,PJ,21,0,spray paint political messages in public places,FALSE
hhaywx39np4bmb7xg8dpgm2a,WJ,PJ,22,1,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
hhaywx39np4bmb7xg8dpgm2a,WJ,PJ,23,1,hold meetings to influence the public,FALSE
hhaywx39np4bmb7xg8dpgm2a,WJ,PJ,24,0,refuse to cooperate with the police and other government agencies,FALSE
hhaywx39np4bmb7xg8dpgm2a,WJ,PJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
v863jgpaz4t01mpwge4x3dae,WJ,WJ,1,0,"disrupt traffic (e.g., blocking roads)",FALSE
v863jgpaz4t01mpwge4x3dae,WJ,WJ,2,1,refuse to accept honours or awards in protest,FALSE
v863jgpaz4t01mpwge4x3dae,WJ,WJ,3,1,attend or organise a protest rally,FALSE
v863jgpaz4t01mpwge4x3dae,WJ,WJ,4,1,attend or organise a protest march,FALSE
v863jgpaz4t01mpwge4x3dae,WJ,WJ,5,1,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",FALSE
v863jgpaz4t01mpwge4x3dae,WJ,WJ,6,1,donate to political parties who oppose the bill,FALSE
v863jgpaz4t01mpwge4x3dae,WJ,WJ,7,1,enter and refuse to leave a building (occupation),FALSE
v863jgpaz4t01mpwge4x3dae,WJ,WJ,8,1,refuse to work (strike),FALSE
v863jgpaz4t01mpwge4x3dae,WJ,WJ,9,0,deface flags or other national symbols,FALSE
v863jgpaz4t01mpwge4x3dae,WJ,WJ,10,1,join or form a group of activists who oppose the bill,FALSE
v863jgpaz4t01mpwge4x3dae,WJ,WJ,11,0,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
v863jgpaz4t01mpwge4x3dae,WJ,WJ,12,1,hold meetings to inform the public,FALSE
v863jgpaz4t01mpwge4x3dae,WJ,WJ,13,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
v863jgpaz4t01mpwge4x3dae,WJ,WJ,14,1,donate to activist groups who oppose the bill,FALSE
v863jgpaz4t01mpwge4x3dae,WJ,WJ,15,0,mock or insult individuals who support the bill,FALSE
v863jgpaz4t01mpwge4x3dae,WJ,WJ,16,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
v863jgpaz4t01mpwge4x3dae,WJ,WJ,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
v863jgpaz4t01mpwge4x3dae,WJ,WJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
v863jgpaz4t01mpwge4x3dae,WJ,WJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
v863jgpaz4t01mpwge4x3dae,WJ,WJ,20,1,make a public speech,FALSE
v863jgpaz4t01mpwge4x3dae,WJ,WJ,21,0,spray paint political messages in public places,FALSE
v863jgpaz4t01mpwge4x3dae,WJ,WJ,22,1,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
v863jgpaz4t01mpwge4x3dae,WJ,WJ,23,1,hold meetings to influence the public,FALSE
v863jgpaz4t01mpwge4x3dae,WJ,WJ,24,0,refuse to cooperate with the police and other government agencies,FALSE
v863jgpaz4t01mpwge4x3dae,WJ,WJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
6mtla3baave40v3awt2upt7x,WJ,PJ,1,1,"disrupt traffic (e.g., blocking roads)",TRUE
6mtla3baave40v3awt2upt7x,WJ,PJ,2,1,refuse to accept honours or awards in protest,TRUE
6mtla3baave40v3awt2upt7x,WJ,PJ,3,1,attend or organise a protest rally,TRUE
6mtla3baave40v3awt2upt7x,WJ,PJ,4,1,attend or organise a protest march,TRUE
6mtla3baave40v3awt2upt7x,WJ,PJ,5,1,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",TRUE
6mtla3baave40v3awt2upt7x,WJ,PJ,6,1,donate to political parties who oppose the bill,TRUE
6mtla3baave40v3awt2upt7x,WJ,PJ,7,1,enter and refuse to leave a building (occupation),TRUE
6mtla3baave40v3awt2upt7x,WJ,PJ,8,1,refuse to work (strike),TRUE
6mtla3baave40v3awt2upt7x,WJ,PJ,9,0,deface flags or other national symbols,TRUE
6mtla3baave40v3awt2upt7x,WJ,PJ,10,1,join or form a group of activists who oppose the bill,TRUE
6mtla3baave40v3awt2upt7x,WJ,PJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),TRUE
6mtla3baave40v3awt2upt7x,WJ,PJ,12,1,hold meetings to inform the public,TRUE
6mtla3baave40v3awt2upt7x,WJ,PJ,13,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",TRUE
6mtla3baave40v3awt2upt7x,WJ,PJ,14,1,donate to activist groups who oppose the bill,TRUE
6mtla3baave40v3awt2upt7x,WJ,PJ,15,0,mock or insult individuals who support the bill,TRUE
6mtla3baave40v3awt2upt7x,WJ,PJ,16,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",TRUE
6mtla3baave40v3awt2upt7x,WJ,PJ,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",TRUE
6mtla3baave40v3awt2upt7x,WJ,PJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",TRUE
6mtla3baave40v3awt2upt7x,WJ,PJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,TRUE
6mtla3baave40v3awt2upt7x,WJ,PJ,20,1,make a public speech,TRUE
6mtla3baave40v3awt2upt7x,WJ,PJ,21,0,spray paint political messages in public places,TRUE
6mtla3baave40v3awt2upt7x,WJ,PJ,22,1,paste up posters with political messages in places where it is not allowed or encouraged,TRUE
6mtla3baave40v3awt2upt7x,WJ,PJ,23,1,hold meetings to influence the public,TRUE
6mtla3baave40v3awt2upt7x,WJ,PJ,24,1,refuse to cooperate with the police and other government agencies,TRUE
6mtla3baave40v3awt2upt7x,WJ,PJ,25,1,participate in a public meeting of representatives and elected officials,TRUE
rifxjqularfz6txu52otezg3,WJ,WJ,1,0,"disrupt traffic (e.g., blocking roads)",FALSE
rifxjqularfz6txu52otezg3,WJ,WJ,2,1,refuse to accept honours or awards in protest,FALSE
rifxjqularfz6txu52otezg3,WJ,WJ,3,0,attend or organise a protest rally,FALSE
rifxjqularfz6txu52otezg3,WJ,WJ,4,1,attend or organise a protest march,FALSE
rifxjqularfz6txu52otezg3,WJ,WJ,5,0,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",FALSE
rifxjqularfz6txu52otezg3,WJ,WJ,6,0,donate to political parties who oppose the bill,FALSE
rifxjqularfz6txu52otezg3,WJ,WJ,7,0,enter and refuse to leave a building (occupation),FALSE
rifxjqularfz6txu52otezg3,WJ,WJ,8,0,refuse to work (strike),FALSE
rifxjqularfz6txu52otezg3,WJ,WJ,9,0,deface flags or other national symbols,FALSE
rifxjqularfz6txu52otezg3,WJ,WJ,10,1,join or form a group of activists who oppose the bill,FALSE
rifxjqularfz6txu52otezg3,WJ,WJ,11,0,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
rifxjqularfz6txu52otezg3,WJ,WJ,12,0,hold meetings to inform the public,FALSE
rifxjqularfz6txu52otezg3,WJ,WJ,13,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
rifxjqularfz6txu52otezg3,WJ,WJ,14,0,donate to activist groups who oppose the bill,FALSE
rifxjqularfz6txu52otezg3,WJ,WJ,15,0,mock or insult individuals who support the bill,FALSE
rifxjqularfz6txu52otezg3,WJ,WJ,16,0,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
rifxjqularfz6txu52otezg3,WJ,WJ,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
rifxjqularfz6txu52otezg3,WJ,WJ,18,0,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
rifxjqularfz6txu52otezg3,WJ,WJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
rifxjqularfz6txu52otezg3,WJ,WJ,20,0,make a public speech,FALSE
rifxjqularfz6txu52otezg3,WJ,WJ,21,0,spray paint political messages in public places,FALSE
rifxjqularfz6txu52otezg3,WJ,WJ,22,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
rifxjqularfz6txu52otezg3,WJ,WJ,23,0,hold meetings to influence the public,FALSE
rifxjqularfz6txu52otezg3,WJ,WJ,24,0,refuse to cooperate with the police and other government agencies,FALSE
rifxjqularfz6txu52otezg3,WJ,WJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
1rclq3c5z3lna5z861g8q0je,WJ,WJ,1,1,"disrupt traffic (e.g., blocking roads)",FALSE
1rclq3c5z3lna5z861g8q0je,WJ,WJ,2,1,refuse to accept honours or awards in protest,FALSE
1rclq3c5z3lna5z861g8q0je,WJ,WJ,3,1,attend or organise a protest rally,FALSE
1rclq3c5z3lna5z861g8q0je,WJ,WJ,4,1,attend or organise a protest march,FALSE
1rclq3c5z3lna5z861g8q0je,WJ,WJ,5,0,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",FALSE
1rclq3c5z3lna5z861g8q0je,WJ,WJ,6,1,donate to political parties who oppose the bill,FALSE
1rclq3c5z3lna5z861g8q0je,WJ,WJ,7,1,enter and refuse to leave a building (occupation),FALSE
1rclq3c5z3lna5z861g8q0je,WJ,WJ,8,1,refuse to work (strike),FALSE
1rclq3c5z3lna5z861g8q0je,WJ,WJ,9,0,deface flags or other national symbols,FALSE
1rclq3c5z3lna5z861g8q0je,WJ,WJ,10,1,join or form a group of activists who oppose the bill,FALSE
1rclq3c5z3lna5z861g8q0je,WJ,WJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
1rclq3c5z3lna5z861g8q0je,WJ,WJ,12,1,hold meetings to inform the public,FALSE
1rclq3c5z3lna5z861g8q0je,WJ,WJ,13,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
1rclq3c5z3lna5z861g8q0je,WJ,WJ,14,1,donate to activist groups who oppose the bill,FALSE
1rclq3c5z3lna5z861g8q0je,WJ,WJ,15,0,mock or insult individuals who support the bill,FALSE
1rclq3c5z3lna5z861g8q0je,WJ,WJ,16,0,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
1rclq3c5z3lna5z861g8q0je,WJ,WJ,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
1rclq3c5z3lna5z861g8q0je,WJ,WJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
1rclq3c5z3lna5z861g8q0je,WJ,WJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
1rclq3c5z3lna5z861g8q0je,WJ,WJ,20,1,make a public speech,FALSE
1rclq3c5z3lna5z861g8q0je,WJ,WJ,21,0,spray paint political messages in public places,FALSE
1rclq3c5z3lna5z861g8q0je,WJ,WJ,22,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
1rclq3c5z3lna5z861g8q0je,WJ,WJ,23,1,hold meetings to influence the public,FALSE
1rclq3c5z3lna5z861g8q0je,WJ,WJ,24,0,refuse to cooperate with the police and other government agencies,FALSE
1rclq3c5z3lna5z861g8q0je,WJ,WJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
l8da1hl8j0f2v7vu32kc7xnw,WJ,WJ,1,0,"disrupt traffic (e.g., blocking roads)",FALSE
l8da1hl8j0f2v7vu32kc7xnw,WJ,WJ,2,1,refuse to accept honours or awards in protest,FALSE
l8da1hl8j0f2v7vu32kc7xnw,WJ,WJ,3,1,attend or organise a protest rally,FALSE
l8da1hl8j0f2v7vu32kc7xnw,WJ,WJ,4,1,attend or organise a protest march,FALSE
l8da1hl8j0f2v7vu32kc7xnw,WJ,WJ,5,1,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",FALSE
l8da1hl8j0f2v7vu32kc7xnw,WJ,WJ,6,1,donate to political parties who oppose the bill,FALSE
l8da1hl8j0f2v7vu32kc7xnw,WJ,WJ,7,0,enter and refuse to leave a building (occupation),FALSE
l8da1hl8j0f2v7vu32kc7xnw,WJ,WJ,8,0,refuse to work (strike),FALSE
l8da1hl8j0f2v7vu32kc7xnw,WJ,WJ,9,0,deface flags or other national symbols,FALSE
l8da1hl8j0f2v7vu32kc7xnw,WJ,WJ,10,1,join or form a group of activists who oppose the bill,FALSE
l8da1hl8j0f2v7vu32kc7xnw,WJ,WJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
l8da1hl8j0f2v7vu32kc7xnw,WJ,WJ,12,1,hold meetings to inform the public,FALSE
l8da1hl8j0f2v7vu32kc7xnw,WJ,WJ,13,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
l8da1hl8j0f2v7vu32kc7xnw,WJ,WJ,14,1,donate to activist groups who oppose the bill,FALSE
l8da1hl8j0f2v7vu32kc7xnw,WJ,WJ,15,0,mock or insult individuals who support the bill,FALSE
l8da1hl8j0f2v7vu32kc7xnw,WJ,WJ,16,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
l8da1hl8j0f2v7vu32kc7xnw,WJ,WJ,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
l8da1hl8j0f2v7vu32kc7xnw,WJ,WJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
l8da1hl8j0f2v7vu32kc7xnw,WJ,WJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,FALSE
l8da1hl8j0f2v7vu32kc7xnw,WJ,WJ,20,1,make a public speech,FALSE
l8da1hl8j0f2v7vu32kc7xnw,WJ,WJ,21,0,spray paint political messages in public places,FALSE
l8da1hl8j0f2v7vu32kc7xnw,WJ,WJ,22,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
l8da1hl8j0f2v7vu32kc7xnw,WJ,WJ,23,1,hold meetings to influence the public,FALSE
l8da1hl8j0f2v7vu32kc7xnw,WJ,WJ,24,0,refuse to cooperate with the police and other government agencies,FALSE
l8da1hl8j0f2v7vu32kc7xnw,WJ,WJ,25,1,participate in a public meeting of representatives and elected officials,FALSE
f3007o134iqizfgearswmdja,WJ,PJ,1,0,"disrupt traffic (e.g., blocking roads)",FALSE
f3007o134iqizfgearswmdja,WJ,PJ,2,0,refuse to accept honours or awards in protest,FALSE
f3007o134iqizfgearswmdja,WJ,PJ,3,0,attend or organise a protest rally,FALSE
f3007o134iqizfgearswmdja,WJ,PJ,4,0,attend or organise a protest march,FALSE
f3007o134iqizfgearswmdja,WJ,PJ,5,0,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",FALSE
f3007o134iqizfgearswmdja,WJ,PJ,6,0,donate to political parties who oppose the bill,FALSE
f3007o134iqizfgearswmdja,WJ,PJ,7,0,enter and refuse to leave a building (occupation),FALSE
f3007o134iqizfgearswmdja,WJ,PJ,8,1,refuse to work (strike),FALSE
f3007o134iqizfgearswmdja,WJ,PJ,9,0,deface flags or other national symbols,FALSE
f3007o134iqizfgearswmdja,WJ,PJ,10,0,join or form a group of activists who oppose the bill,FALSE
f3007o134iqizfgearswmdja,WJ,PJ,11,0,do not buy goods or services from companies who support the bill (consumers' boycott),FALSE
f3007o134iqizfgearswmdja,WJ,PJ,12,1,hold meetings to inform the public,FALSE
f3007o134iqizfgearswmdja,WJ,PJ,13,0,"visit people in their homes to convince them about the issue (canvassing, door knocking)",FALSE
f3007o134iqizfgearswmdja,WJ,PJ,14,0,donate to activist groups who oppose the bill,FALSE
f3007o134iqizfgearswmdja,WJ,PJ,15,0,mock or insult individuals who support the bill,FALSE
f3007o134iqizfgearswmdja,WJ,PJ,16,0,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",FALSE
f3007o134iqizfgearswmdja,WJ,PJ,17,1,"stand or sit in a building and refuse to leave (stand-in, sit-in)",FALSE
f3007o134iqizfgearswmdja,WJ,PJ,18,0,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",FALSE
f3007o134iqizfgearswmdja,WJ,PJ,19,0,paste up posters with political messages in places where it is allowed and encouraged,FALSE
f3007o134iqizfgearswmdja,WJ,PJ,20,1,make a public speech,FALSE
f3007o134iqizfgearswmdja,WJ,PJ,21,0,spray paint political messages in public places,FALSE
f3007o134iqizfgearswmdja,WJ,PJ,22,0,paste up posters with political messages in places where it is not allowed or encouraged,FALSE
f3007o134iqizfgearswmdja,WJ,PJ,23,0,hold meetings to influence the public,FALSE
f3007o134iqizfgearswmdja,WJ,PJ,24,0,refuse to cooperate with the police and other government agencies,FALSE
f3007o134iqizfgearswmdja,WJ,PJ,25,0,participate in a public meeting of representatives and elected officials,FALSE
04p3z4iia9v1fvx1ubvjbnfe,WJ,PJ,1,0,"disrupt traffic (e.g., blocking roads)",TRUE
04p3z4iia9v1fvx1ubvjbnfe,WJ,PJ,2,1,refuse to accept honours or awards in protest,TRUE
04p3z4iia9v1fvx1ubvjbnfe,WJ,PJ,3,1,attend or organise a protest rally,TRUE
04p3z4iia9v1fvx1ubvjbnfe,WJ,PJ,4,1,attend or organise a protest march,TRUE
04p3z4iia9v1fvx1ubvjbnfe,WJ,PJ,5,1,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",TRUE
04p3z4iia9v1fvx1ubvjbnfe,WJ,PJ,6,1,donate to political parties who oppose the bill,TRUE
04p3z4iia9v1fvx1ubvjbnfe,WJ,PJ,7,0,enter and refuse to leave a building (occupation),TRUE
04p3z4iia9v1fvx1ubvjbnfe,WJ,PJ,8,1,refuse to work (strike),TRUE
04p3z4iia9v1fvx1ubvjbnfe,WJ,PJ,9,1,deface flags or other national symbols,TRUE
04p3z4iia9v1fvx1ubvjbnfe,WJ,PJ,10,1,join or form a group of activists who oppose the bill,TRUE
04p3z4iia9v1fvx1ubvjbnfe,WJ,PJ,11,1,do not buy goods or services from companies who support the bill (consumers' boycott),TRUE
04p3z4iia9v1fvx1ubvjbnfe,WJ,PJ,12,1,hold meetings to inform the public,TRUE
04p3z4iia9v1fvx1ubvjbnfe,WJ,PJ,13,1,"visit people in their homes to convince them about the issue (canvassing, door knocking)",TRUE
04p3z4iia9v1fvx1ubvjbnfe,WJ,PJ,14,1,donate to activist groups who oppose the bill,TRUE
04p3z4iia9v1fvx1ubvjbnfe,WJ,PJ,15,0,mock or insult individuals who support the bill,TRUE
04p3z4iia9v1fvx1ubvjbnfe,WJ,PJ,16,1,"pay for adverts on social media (e.g., Facebook, Twitter, Instagram) to influence public opinion",TRUE
04p3z4iia9v1fvx1ubvjbnfe,WJ,PJ,17,0,"stand or sit in a building and refuse to leave (stand-in, sit-in)",TRUE
04p3z4iia9v1fvx1ubvjbnfe,WJ,PJ,18,1,"use social media (e.g., Facebook, Twitter, Instagram) to influence the public",TRUE
04p3z4iia9v1fvx1ubvjbnfe,WJ,PJ,19,1,paste up posters with political messages in places where it is allowed and encouraged,TRUE
04p3z4iia9v1fvx1ubvjbnfe,WJ,PJ,20,1,make a public speech,TRUE
04p3z4iia9v1fvx1ubvjbnfe,WJ,PJ,21,0,spray paint political messages in public places,TRUE
04p3z4iia9v1fvx1ubvjbnfe,WJ,PJ,22,1,paste up posters with political messages in places where it is not allowed or encouraged,TRUE
04p3z4iia9v1fvx1ubvjbnfe,WJ,PJ,23,1,hold meetings to influence the public,TRUE
04p3z4iia9v1fvx1ubvjbnfe,WJ,PJ,24,1,refuse to cooperate with the police and other government agencies,TRUE
04p3z4iia9v1fvx1ubvjbnfe,WJ,PJ,25,1,participate in a public meeting of representatives and elected officials,TRUE
dnodge9k9v46k8wqmb9yhu3p,WJ,WJ,1,0,"disrupt traffic (e.g., blocking roads)",TRUE
dnodge9k9v46k8wqmb9yhu3p,WJ,WJ,2,0,refuse to accept honours or awards in protest,TRUE
dnodge9k9v46k8wqmb9yhu3p,WJ,WJ,3,0,attend or organise a protest rally,TRUE
dnodge9k9v46k8wqmb9yhu3p,WJ,WJ,4,0,attend or organise a protest march,TRUE
dnodge9k9v46k8wqmb9yhu3p,WJ,WJ,5,0,"refuse to honour national symbols and traditions (e.g., refusing to sing the national anthem) until the bill is abandoned",TRUE
